,Unnamed: 0,genus,phylum,early_interval,occurrence_no,record_type,reid_no,flags,collection_no,accepted_rank,accepted_no,late_interval,reference_no,paleomodel,geoplate,paleoage,paleolng,paleolat,phylum_no,class.x,class_no,order_no,family_no,genus_no,subgenus_no,genus_id,max_ma,min_ma,fad,lad,class.y,order,family,fad_age,lad_age
5568,5569,Russoella,Chlorophyta,Lower Cretaceous,1098806,occ,,,138717,genus,430172,Lower Cretaceous,44447,gplates,308,mid,37.1,8.15,54811,Chlorophyceae,54452,54326,NF,430172,,430172,145.0,100.5,145.0,66.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,145.0,56.0
5569,5570,Russoella,Chlorophyta,Paleocene,1538879,occ,,,216228,genus,430172,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,430172,,430172,66.0,56.0,145.0,66.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,145.0,56.0
5570,5571,Russoella,Chlorophyta,Paleocene,1538943,occ,,,216233,genus,430172,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,430172,,430172,66.0,56.0,145.0,66.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,145.0,56.0
5571,5572,Russoella,Chlorophyta,Paleocene,1538926,occ,,,216232,genus,430172,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,430172,,430172,66.0,56.0,145.0,66.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,145.0,56.0
5572,5573,Saccamminopsis,Chlorophyta,Mississippian,364914,occ,,,34565,genus,2455,Mississippian,9124,gplates,305,mid,4.94,-32.41,54811,Ulvophyceae,55084,56967,110757,2455,,2455,358.9,323.2,358.9,358.9,Ulvophyceae,Bryopsidales,Udoteaceae,339.4,326.4
5573,5574,Saccamminopsis,Chlorophyta,Mississippian,715325,occ,,,76709,genus,2455,Mississippian,25949,gplates,313,mid,-12.16,-28.87,54811,Ulvophyceae,55084,56967,110757,2455,,2455,358.9,323.2,358.9,358.9,Ulvophyceae,Bryopsidales,Udoteaceae,339.4,326.4
5574,5575,Saccamminopsis,Chlorophyta,Mississippian,710795,occ,,,76085,genus,2455,Mississippian,25785,gplates,315,mid,-8.41,-29.02,54811,Ulvophyceae,55084,56967,110757,2455,,2455,358.9,323.2,358.9,358.9,Ulvophyceae,Bryopsidales,Udoteaceae,339.4,326.4
5575,5576,Saccamminopsis,Chlorophyta,Mississippian,500477,occ,,,39708,genus,2455,Mississippian,13575,gplates,304,mid,-5.09,-37.53,54811,Ulvophyceae,55084,56967,110757,2455,,2455,358.9,323.2,358.9,358.9,Ulvophyceae,Bryopsidales,Udoteaceae,339.4,326.4
5576,5577,Salopekiella,Chlorophyta,Lower Cretaceous,1158800,occ,,,148831,genus,113021,Lower Cretaceous,47732,gplates,308,mid,39.02,14.15,54811,Chlorophyceae,54452,54326,54325,113021,,113021,145.0,100.5,272.3,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,272.3,125.45
5577,5578,Salopekiella,Chlorophyta,Guadalupian,703380,occ,,,75510,genus,113021,Guadalupian,25468,gplates,307,mid,31.09,-5.48,54811,Chlorophyceae,54452,54326,54325,113021,,113021,272.3,259.9,272.3,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,272.3,125.45
5578,5579,Salopekiella,Chlorophyta,Guadalupian,703095,occ,,,75474,genus,113021,Guadalupian,25469,gplates,not computable using this model,mid,,,54811,Chlorophyceae,54452,54326,54325,113021,,113021,272.3,259.9,272.3,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,272.3,125.45
5579,5580,Salopekiella,Chlorophyta,Lopingian,834293,occ,,,92727,genus,113021,Lopingian,31257,gplates,307,mid,31.14,-2.41,54811,Chlorophyceae,54452,54326,54325,113021,,113021,259.9,252.17,272.3,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,272.3,125.45
5580,5581,Salopekiella,Chlorophyta,Guadalupian,381799,occ,,,36241,genus,113021,Guadalupian,9717,gplates,307,mid,32.38,-3.94,54811,Chlorophyceae,54452,54326,54325,113021,,113021,272.3,259.9,272.3,145.0,Chlorophyceae,Dasycladales,Dasycladaceae,272.3,125.45
5581,5582,Salpingoporella,Chlorophyta,Lower Cretaceous,1165809,occ,,,149967,genus,54324,Lower Cretaceous,48005,gplates,504,mid,38.75,6.34,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5582,5583,Salpingoporella,Chlorophyta,Upper Jurassic,1165171,occ,,,149920,genus,54324,Upper Jurassic,48005,gplates,504,mid,37.8,8.12,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5583,5584,Salpingoporella,Chlorophyta,Lower Cretaceous,1164945,occ,,,149887,genus,54324,Lower Cretaceous,48005,gplates,504,mid,41.91,7.68,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5584,5585,Salpingoporella,Chlorophyta,Lower Cretaceous,1165068,occ,,,149890,genus,54324,Lower Cretaceous,48005,gplates,504,mid,42.25,9.49,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5585,5586,Salpingoporella,Chlorophyta,Upper Jurassic,381627,occ,,,36223,genus,54324,Upper Jurassic,9713,gplates,307,mid,35.65,18.12,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5586,5587,Salpingoporella,Chlorophyta,Lower Cretaceous,1482686,occ,,,206383,genus,54324,Lower Cretaceous,70893,gplates,104,mid,-46.75,30.0,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5587,5588,Salpingoporella,Chlorophyta,Middle Triassic,1548856,occ,,,218724,genus,54324,Middle Triassic,75758,gplates,305,mid,34.54,30.59,54811,Chlorophyceae,54452,54326,54325,54324,,54324,247.2,237.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5588,5589,Salpingoporella,Chlorophyta,Lower Cretaceous,1482699,occ,,,206388,genus,54324,Lower Cretaceous,70893,gplates,104,mid,-46.75,30.0,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5589,5590,Salpingoporella,Chlorophyta,Lower Cretaceous,1158803,occ,,,148829,genus,54324,Lower Cretaceous,47732,gplates,308,mid,39.21,15.27,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5590,5591,Salpingoporella,Chlorophyta,Upper Jurassic,889431,occ,,,98351,genus,54324,Upper Jurassic,33986,gplates,291,mid,-23.64,-41.19,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5591,5592,Salpingoporella,Chlorophyta,Lower Cretaceous,1505482,occ,,,210076,genus,54324,Lower Cretaceous,72413,gplates,505,mid,70.69,19.13,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5592,5593,Salpingoporella,Chlorophyta,Lower Cretaceous,1164790,occ,,,149874,genus,54324,Lower Cretaceous,48005,gplates,504,mid,41.02,6.54,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5593,5594,Salpingoporella,Chlorophyta,Lower Cretaceous,1158802,occ,,,148831,genus,54324,Lower Cretaceous,47732,gplates,308,mid,39.02,14.15,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5594,5595,Salpingoporella,Chlorophyta,Lower Cretaceous,1165807,occ,,,149965,genus,54324,Lower Cretaceous,48005,gplates,504,mid,38.75,6.34,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5595,5596,Salpingoporella,Chlorophyta,Lower Cretaceous,501434,occ,,,50893,genus,54324,Lower Cretaceous,13586,gplates,304,mid,23.29,25.8,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5596,5597,Salpingoporella,Chlorophyta,Upper Jurassic,1154278,occ,,,147701,genus,54324,Upper Jurassic,47539,gplates,503,mid,48.49,-9.53,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5597,5598,Salpingoporella,Chlorophyta,Upper Jurassic,381680,occ,,,36222,genus,54324,Upper Jurassic,9713,gplates,307,mid,35.64,18.17,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5598,5599,Salpingoporella,Chlorophyta,Lower Cretaceous,1164731,occ,,,149868,genus,54324,Lower Cretaceous,48005,gplates,504,mid,39.84,6.09,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5599,5600,Salpingoporella,Chlorophyta,Lower Cretaceous,1164741,occ,,,149873,genus,54324,Lower Cretaceous,48005,gplates,504,mid,39.84,6.09,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5600,5601,Salpingoporella,Chlorophyta,Lower Cretaceous,1420831,occ,,,197177,genus,54324,Lower Cretaceous,67196,gplates,307,mid,33.81,26.65,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5601,5602,Salpingoporella,Chlorophyta,Lower Cretaceous,1158804,occ,,,148833,genus,54324,Lower Cretaceous,47732,gplates,308,mid,39.3,15.83,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5602,5603,Salpingoporella,Chlorophyta,Lower Cretaceous,263843,occ,,,25535,genus,54324,Lower Cretaceous,7133,gplates,305,mid,33.54,34.78,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5603,5604,Salpingoporella,Chlorophyta,Lower Cretaceous,1164838,occ,,,149879,genus,54324,Lower Cretaceous,48005,gplates,504,mid,41.02,6.54,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5604,5605,Salpingoporella,Chlorophyta,Lower Cretaceous,1157999,occ,,,148650,genus,54324,Lower Cretaceous,47722,gplates,304,mid,24.31,33.61,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5605,5606,Salpingoporella,Chlorophyta,Lower Cretaceous,1164867,occ,,,149881,genus,54324,Lower Cretaceous,48005,gplates,504,mid,41.02,6.54,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5606,5607,Salpingoporella,Chlorophyta,Upper Jurassic,1165175,occ,,,149925,genus,54324,Upper Jurassic,48005,gplates,504,mid,37.8,8.12,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5607,5608,Salpingoporella,Chlorophyta,Lower Cretaceous,1165808,occ,,,149966,genus,54324,Lower Cretaceous,48005,gplates,504,mid,38.75,6.34,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5608,5609,Salpingoporella,Chlorophyta,Lower Cretaceous,625912,occ,,,67543,genus,54324,Lower Cretaceous,19243,gplates,304,mid,10.79,36.73,54811,Chlorophyceae,54452,54326,54325,54324,,54324,145.0,100.5,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5609,5610,Salpingoporella,Chlorophyta,Upper Jurassic,792385,occ,,,85907,genus,54324,Upper Jurassic,28976,gplates,not computable using this model,mid,,,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5610,5611,Salpingoporella,Chlorophyta,Upper Jurassic,1165165,occ,,,149914,genus,54324,Upper Jurassic,48005,gplates,504,mid,37.8,8.12,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5611,5612,Salpingoporella,Chlorophyta,Upper Jurassic,1165164,occ,,,149913,genus,54324,Upper Jurassic,48005,gplates,504,mid,37.8,8.12,54811,Chlorophyceae,54452,54326,54325,54324,,54324,163.5,145.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
5612,5613,Salpingoporella,Chlorophyta,Middle Triassic,1548853,occ,,,218723,genus,54324,Middle Triassic,75758,gplates,305,mid,34.68,30.61,54811,Chlorophyceae,54452,54326,54325,54324,,54324,247.2,237.0,247.2,100.5,Chlorophyceae,Dasycladales,Dasycladaceae,247.2,93.5
