reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga+micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore Space,organic_matter,Glauconite and other minerals,Vertebrate fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,5.0,,,,,,,,9.3,6.0,,,,,,0.0,,,,,,,3.0,,3.0,,,,5.0,,31.3,5.0,17.0,9.3,17.0,9.3,5.0,0.0,,,0.0,68.7,,,,,,,,,,1.294,,,,,,Eurasia
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,20.0,7.0,,,,,,,,20.0,,,,,,,33.0,,,,,,,,0.0,,,,,,,80.0,27.0,33.0,20.0,33.0,20.0,27.0,,0.0,,0.0,,,0.0,,,,,,,,1.294,,,,,,India
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,2.2775,,,,,,,,0.0,,,,,,,8.199,,,,,,,43.1814,5.0104999999999995,,,,,0.0,,58.66839999999999,2.2775,56.390899999999995,0.0,56.390899999999995,0.0,2.2775,3.6439999999999997,1.3664999999999998,,0.2733,10.722,,25.416899999999995,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,3.3794999999999997,,,,,,,,0.7509999999999999,,,,,,,12.391499999999999,,,,,,,21.703899999999997,0.37549999999999994,,,,,1.1264999999999998,,39.72789999999999,3.3794999999999997,35.5974,0.7509999999999999,35.5974,0.7509999999999999,3.3794999999999997,2.6285,0.37549999999999994,,0.0751,43.299499999999995,,13.8935,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,2.0574,,,,,,,0.0,,,,,,,32.3088,3.1241999999999996,,,,,0.762,,38.252399999999994,0.0,36.195,2.0574,36.195,2.0574,0.0,0.0,8.3058,,24.0792,28.9816,,0.2286,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.44,,,,,,,0.0,,,,,,,45.72,3.24,,,,,1.44,,51.839999999999996,0.0,50.4,1.44,50.4,1.44,0.0,0.0,15.03,,18.63,11.44,,2.5199999999999996,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.2488,,,,,,,0.0,,,,,,,46.83,1.6947999999999999,,,,,0.0,,49.7736,0.0,48.5248,1.2488,48.5248,1.2488,0.0,0.0,17.1264,,5.530400000000001,13.297600000000001,,14.1828,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,2.3625,,,,,,,0.0,,,,,,,72.6705,1.89,,,,,1.89,,78.813,0.0,76.4505,2.3625,76.4505,2.3625,0.0,3.3075,3.6855,,1.3229999999999997,5.5,,7.4655000000000005,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,middleRamp,,,,,29.0,48.5,1,200.0,,,8.6664,,,,,,,,0.9420000000000001,,,,,,,15.072000000000001,,,,,,,46.158,15.072000000000001,,,,,1.413,,87.32339999999999,8.6664,77.715,0.9420000000000001,77.715,0.9420000000000001,8.6664,0.0,0.9420000000000001,,2.826,6.271,,3.6738,,,,,,,,1.294,,,,,,Arabia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,4.4,73.55,1,300.0,,36.33,9.0,,,,,,,,17.0,0.0,,,,,,26.67,,,,,,,2.0,,2.0,,,,1.0,,94.0,45.33,31.67,17.0,31.67,17.0,45.33,0.0,,,6.0,0.0,,,,,,,,,,1.294,,,,,,Eurasia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.8693,,,,,,,0.0,,,,,,,18.0297,4.0401,,,,,1.206,,25.1451,0.0,23.275799999999997,1.8693,23.275799999999997,1.8693,0.0,0.0,1.0854,,33.3459,40.3633,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.7532,,,,,,,0.0,,,,,,,16.5704,1.4526,,,,,0.3227999999999999,,19.099,0.0,18.3458,0.7532,18.3458,0.7532,0.0,0.0,0.2152,,31.6882,48.836200000000005,,0.1076,,,,,,,,1.294,,,,,,Arabia
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,0.0,26.8,,,,,,,,0.0,,,,,,,43.3,,,,,,,,0.0,,,,,,,70.1,26.8,43.3,0.0,43.3,0.0,26.8,,0.0,,0.0,,,0.0,,,,,,,,1.294,,,,,,India
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,10.5,21.9,,,,,,,,3.5,,,,,,,58.3,,,,,,,,1.0,,,,,,,95.19999999999999,32.4,59.3,3.5,59.3,3.5,32.4,,0.0,,0.3,,,0.0,,,,,,,,1.294,,,,,,India
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,0.0,7.0,,,,,,,,0.0,,,,,,,73.0,,,,,,,,0.0,,,,,,,80.0,7.0,73.0,0.0,73.0,0.0,7.0,,0.0,,0.0,,,0.0,,,,,,,,1.294,,,,,,India
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,12.9,14.4,,,,,,,,3.5,,,,,,,56.0,,,,,,,,1.0,,,,,,,87.8,27.3,57.0,3.5,57.0,3.5,27.3,,0.0,,0.8,,,10.0,,,,,,,,1.294,,,,,,India
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,11.0,23.2,,,,,,,,3.5,,,,,,,60.3,,,,,,,,1.5,,,,,,,99.5,34.2,61.8,3.5,61.8,3.5,34.2,,0.0,,0.4,,,0.0,,,,,,,,1.294,,,,,,India
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.16680000000000003,,,,,,,0.0,,,,,,,1.0008,0.2919,,,,,0.04170000000000001,,1.5011999999999999,0.0,1.3344,0.16680000000000003,1.3344,0.16680000000000003,0.0,0.0,0.1251,,40.032000000000004,58.383399999999995,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,34.9,12.9,,,,,,,,2.0,,,,,,,34.9,,,,,,,,1.5,,,,,,,86.19999999999999,47.8,36.4,2.0,36.4,2.0,47.8,,0.0,,0.4,,,0.0,,,,,,,,1.294,,,,,,India
Gischler,2006,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,,,3.8,72.8,1,200.0,,21.4,8.1,,,,,,,,5.7,,,,,,,54.3,,,,,,,,1.4,,,,,,,90.9,29.5,55.699999999999996,5.7,55.699999999999996,5.7,29.5,,0.0,,4.7,,,0.0,,,,,,,,1.294,,,,,,India
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.11280000000000001,,,,,,,,0.6204000000000001,,,,,,,0.0,,,,,,,13.028400000000001,0.9588,,,,,0.11280000000000001,,14.833200000000001,0.11280000000000001,14.100000000000001,0.6204000000000001,14.100000000000001,0.6204000000000001,0.11280000000000001,0.11280000000000001,0.9588,,39.48,44.728,,0.11280000000000001,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.5375,,,,,,,0.0,,,,,,,17.7735,1.599,,,,,0.12300000000000001,,21.032999999999998,0.0,19.4955,1.5375,19.4955,1.5375,0.0,0.0,0.9225,,38.253,39.5455,,0.24600000000000002,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.6298,,,,,,,0.0,,,,,,,17.6468,1.8546,,,,,0.11240000000000001,,21.2436,0.0,19.6138,1.6298,19.6138,1.6298,0.0,0.0,0.562,,32.9894,45.205,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.0603,,,,,,,0.0,,,,,,,6.5462,0.6915,,,,,0.0461,,8.3441,0.0,7.2838,1.0603,7.2838,1.0603,0.0,0.0,0.0,,37.525400000000005,54.0383,,0.0461,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.2826,,,,,,,0.0,,,,,,,1.8369,0.3297,,,,,0.0471,,2.4963,0.0,2.2137,0.2826,2.2137,0.2826,0.0,0.0,0.3297,,43.991400000000006,53.2768,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.111,,,,,,,0.0,,,,,,,0.40700000000000003,0.111,,,,,0.0,,0.629,0.0,0.518,0.111,0.518,0.111,0.0,0.0,0.0,,36.371,63.037,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.468,,,,,,,0.0,,,,,,,7.851999999999999,1.872,,,,,0.41600000000000004,,10.608,0.0,10.14,0.468,10.14,0.468,0.0,0.0,0.156,,41.028,48.156,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0446,,,,,,,,0.49060000000000004,,,,,,,0.0,,,,,,,2.0516,0.7582000000000001,,,,,0.0446,,3.3896,0.0446,2.8544,0.49060000000000004,2.8544,0.49060000000000004,0.0446,0.0,0.0,,41.2104,55.4,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,1.484,,,,,,,0.0,,,,,,,17.384,0.12719999999999998,,,,,0.12719999999999998,,19.1224,0.0,17.638399999999997,1.484,17.638399999999997,1.484,0.0,0.0,0.0,,15.221599999999999,65.6136,,0.0,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.6648,,,,,,,0.0,,,,,,,15.9552,0.1108,,,,,0.1108,,16.8416,0.0,16.1768,0.6648,16.1768,0.6648,0.0,0.0,0.0,,37.395,45.5972,,0.1662,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.1504,,,,,,,0.0,,,,,,,1.6920000000000002,0.2256,,,,,0.0,,2.068,0.0,1.9176000000000002,0.1504,1.9176000000000002,0.1504,0.0,0.0,0.0,,34.55440000000001,63.2648,,0.0752,,,,,,,,1.294,,,,,,Arabia
Gischler and Lomando,2005,Phanerozoic,Cenozoic,Quaternary,Holocene,,ramp,outerRamp,,,,,29.0,48.5,1,200.0,,,0.0,,,,,,,,0.4829,,,,,,,0.0,,,,,,,5.750899999999999,0.7902,,,,,0.0,,7.023999999999999,0.0,6.541099999999998,0.4829,6.541099999999998,0.4829,0.0,0.0,0.0,,35.076100000000004,57.3292,,0.5707,,,,,,,,1.294,,,,,,Arabia
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,52.7,7.2,,,,,,,,4.7,,,,,,,4.4,,,,,,,5.8,0.6,,,,,1.4,,76.80000000000001,59.900000000000006,12.2,4.7,12.2,4.7,59.900000000000006,,,,17.2,,,,,6.1,,,,,,1.294,,,,,,North America
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,29.1,5.5,,,,,,,,3.3,,,,,,,7.6,,,,,,,2.6,0.0,,,,,0.0,,48.1,34.6,10.2,3.3,10.2,3.3,34.6,,,,50.5,,,,,1.5,,,,,,1.294,,,,,,North America
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,31.0,8.1,,,,,,,,4.2,,,,,,,9.8,,,,,,,7.1,1.0,,,,,2.9,,64.10000000000001,39.1,20.799999999999997,4.2,20.799999999999997,4.2,39.1,,,,26.3,,,,,9.6,,,,,,1.294,,,,,,North America
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,16.0,,,,,,,,4.0,3.0,,,,,,0.0,,,,,,,5.0,,7.0,,,,5.0,,40.0,16.0,20.0,4.0,20.0,4.0,16.0,0.0,,,0.0,60.0,,,,,,,,,,1.294,,,,,,Eurasia
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.415,0.0,0.0,0.0,-0.5,-0.5,-0.5,44.21,10.04,27.9,,,,3.76,9.5,SSI,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.415,0.0,0.0,0.0,-0.5,-0.5,-0.5,44.21,10.04,27.9,,,,3.76,9.5,SSI,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300000000000001,0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,7.93,35.28,30.9,,,,4.7,12.0,ELU,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300000000000001,0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,7.93,35.28,30.9,,,,4.7,12.0,ELU,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300000000000001,0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,7.93,35.28,30.9,,,,4.7,12.0,ELU,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8300000000000001,0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,7.93,35.28,30.9,,,,4.7,12.0,ELU,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.425,0.0,0.0,0.0,-0.125,-0.125,-0.125,5.36,13.41,18.0,,,,5.42,22.4,NPI,,,,,,1.294,,,,,,North America
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,17.6,1.6,,,,,,,,1.0,,,,,,,6.1,,,,,,,0.4,0.0,,,,,0.7,,27.400000000000002,19.200000000000003,7.2,1.0,7.2,1.0,19.200000000000003,,,,69.6,,,,,2.8,,,,,,1.294,,,,,,North America
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,20.5,5.0,,,,,,,,4.7,,,,,,,2.0,,,,,,,1.9,0.1,,,,,1.2,,35.400000000000006,25.5,5.2,4.7,5.2,4.7,25.5,,,,59.4,,,,,5.2,,,,,,1.294,,,,,,North America
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,13.7,1.3,,,,,,,,1.5,,,,,,,8.7,,,,,,,0.6,0.0,,,,,0.4,,26.2,15.0,9.7,1.5,9.7,1.5,15.0,,,,71.1,,,,,2.8,,,,,,1.294,,,,,,North America
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,20.23,,,,,,,,26.99,9.36,,,,,,0.0,,,,,,,15.05,,2.68,,,,3.68,,77.99,20.23,30.77,26.99,30.77,26.99,20.23,0.0,,,0.0,22.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,16.12,,,,,,,,28.75,9.54,,,,,,0.0,,,,,,,6.58,,1.32,,,,11.7,,74.01,16.12,29.139999999999997,28.75,29.139999999999997,28.75,16.12,0.0,,,0.0,26.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,7.02,,,,,,,,20.4,11.37,,,,,,0.0,,,,,,,5.69,,2.68,,,,7.69,,54.849999999999994,7.02,27.43,20.4,27.43,20.4,7.02,0.0,,,0.0,45.15,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,11.67,,,,,,,,25.669999999999998,8.0,,,,,,0.0,,,,,,,13.33,,2.67,,,,8.0,,69.34,11.67,32.0,25.669999999999998,32.0,25.669999999999998,11.67,0.0,,,0.0,30.67,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,1.0,,,,,,,,12.0,6.33,,,,,,0.0,,,,,,,6.33,,2.0,,,,10.67,,38.33,1.0,25.33,12.0,25.33,12.0,1.0,0.0,,,0.0,62.67,,,,,,,,,,1.294,,,,,,Eurasia
Schmitt,2021,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,gravityFlows,turbidites,,,17.0,-87.0,1,300.0,,29.2,7.8,,,,,,,,3.8,,,,,,,5.0,,,,,,,5.2,1.2,,,,,1.2,,53.400000000000006,37.0,12.599999999999998,3.8,12.599999999999998,3.8,37.0,,,,40.1,,,,,6.6,,,,,,1.294,,,,,,North America
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,3.5,,,,,,,,11.5,15.0,,,,,,0.0,,,,,,,15.0,,3.0,,,,13.0,,61.0,3.5,46.0,11.5,46.0,11.5,3.5,0.0,,,0.0,32.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,13.67,,,,,,,,15.0,12.33,,,,,,0.0,,,,,,,12.33,,1.33,,,,13.33,,67.99,13.67,39.32,15.0,39.32,15.0,13.67,0.0,,,0.0,32.67,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,11.0,,,,,,,,9.34,10.33,,,,,,0.0,,,,,,,10.33,,1.67,,,,4.0,,46.67,11.0,26.33,9.34,26.33,9.34,11.0,0.0,,,0.0,58.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,0.33,,,,,,,,15.33,1.67,,,,,,0.0,,,,,,,1.67,,0.33,,,,6.67,,26.0,0.33,10.34,15.33,10.34,15.33,0.33,0.0,,,0.0,67.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,4.0,,,,,,,,26.0,6.0,,,,,,0.0,,,,,,,6.0,,3.0,,,,15.0,,60.0,4.0,30.0,26.0,30.0,26.0,4.0,0.0,,,0.0,33.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,14.0,,,,,,,,28.999999999999996,12.67,,,,,,0.0,,,,,,,12.67,,1.33,,,,12.33,,82.0,14.0,39.0,28.999999999999996,39.0,28.999999999999996,14.0,0.0,,,0.0,22.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,23.0,,,,,,,,17.0,5.0,,,,,,0.0,,,,,,,5.0,,3.0,,,,8.0,,61.0,23.0,21.0,17.0,21.0,17.0,23.0,0.0,,,0.0,31.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,13.0,,,,,,,,30.0,7.0,,,,,,0.0,,,,,,,7.0,,6.0,,,,7.0,,70.0,13.0,27.0,30.0,27.0,30.0,13.0,0.0,,,0.0,30.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.56,8.32,1,300.0,,0.0,21.26,,,,,,,,25.33,11.3,,,,,,0.0,,,,,,,14.85,,3.99,,,,3.34,,80.07,21.26,33.480000000000004,25.33,33.480000000000004,25.33,21.26,0.0,,,0.0,20.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,8.0,,,,,,,,17.0,12.0,,,,,,0.0,,,,,,,12.0,,3.0,,,,9.0,,61.0,8.0,36.0,17.0,36.0,17.0,8.0,0.0,,,0.0,41.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,15.0,,,,,,,,12.0,11.0,,,,,,0.0,,,,,,,11.0,,1.0,,,,6.0,,56.0,15.0,29.0,12.0,29.0,12.0,15.0,0.0,,,0.0,44.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,17.0,,,,,,,,10.0,3.0,,,,,,0.0,,,,,,,2.0,,1.0,,,,3.0,,36.0,17.0,9.0,10.0,9.0,10.0,17.0,0.0,,,0.0,64.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,10.0,,,,,,,,19.0,5.0,,,,,,0.0,,,,,,,4.0,,3.0,,,,3.0,,44.0,10.0,15.0,19.0,15.0,19.0,10.0,0.0,,,0.0,56.0,,,,,,,,,,1.294,,,,,,Eurasia
Brandano et al,2019,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,,,40.91,12.95,1,300.0,,0.0,10.0,,,,,,,,13.0,4.0,,,,,,0.0,,,,,,,5.0,,3.0,,,,3.0,,38.0,10.0,15.0,13.0,15.0,13.0,10.0,0.0,,,0.0,62.0,,,,,,,,,,1.294,,,,,,Eurasia
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.742,0.0,0.0,0.0,-0.2,-0.2,-0.2,3.24,8.68,17.9,,,,2.3,24.2,ABI,,,,,,1.294,,,,,,North America
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Pleistocene,,platform,innerPlatform,peritidal,supratidal,,,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.742,0.0,0.0,0.0,-0.2,-0.2,-0.2,3.24,8.68,17.9,,,,2.3,24.2,ABI,,,,,,1.294,,,,,,North America
