reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga.micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore.Space,organic_matter,Glauconite.and.other.minerals,Vertebrate.fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1,paleo_geography
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,9.33333333333333,90.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,1.0,,,,,,,6.33333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,6.33333333333333,0.0,6.33333333333333,0.0,6.33333333333333,-1.0,-1.0,,,4.33333333333333,88.3333333333333,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,12.0,0.0,12.0,0.0,12.0,-1.0,-1.0,,,3.33333333333333,84.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.666666666666667,,,,,,,20.3333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.333333333333333,,20.6666666666667,0.0,20.6666666666667,0.0,20.6666666666667,-1.0,-1.0,,,22.3333333333333,56.0,0.0,,0.333333333333333,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,1.0,,,,,,,8.33333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,8.33333333333333,0.0,8.33333333333333,0.0,8.33333333333333,-1.0,-1.0,,,5.0,85.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,12.6666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,12.6666666666667,0.0,12.6666666666667,0.0,12.6666666666667,-1.0,-1.0,,,17.3333333333333,69.0,0.0,,1.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,4.33333333333333,,,,,,,8.33333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,8.33333333333333,0.0,8.33333333333333,0.0,8.33333333333333,-1.0,-1.0,,,2.66666666666667,84.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,2.33333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,2.33333333333333,0.0,2.33333333333333,0.0,2.33333333333333,-1.0,-1.0,,,10.0,87.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,19.0,0.0,19.0,0.0,19.0,-1.0,-1.0,,,5.33333333333333,75.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,2.33333333333333,,,,,,,19.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,19.0,0.0,19.0,0.0,19.0,-1.0,-1.0,,,11.0,64.6666666666667,0.0,,3.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,7.66666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,7.66666666666667,0.0,7.66666666666667,0.0,7.66666666666667,-1.0,-1.0,,,14.6666666666667,77.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.666666666666667,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,0.666666666666667,,1.33333333333333,0.0,1.33333333333333,0.0,1.33333333333333,-1.0,-1.0,,,5.66666666666667,92.3333333333333,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,13.3333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,13.3333333333333,0.0,13.3333333333333,0.0,13.3333333333333,-1.0,-1.0,,,7.0,79.3333333333333,0.0,,0.333333333333333,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,3.0,,,,,,,13.3333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,13.3333333333333,0.0,13.3333333333333,0.0,13.3333333333333,-1.0,-1.0,,,5.66666666666667,76.3333333333333,1.66666666666667,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,19.0,0.0,19.0,0.0,19.0,-1.0,-1.0,,,0.666666666666667,80.3333333333333,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,10.0,0.0,10.0,0.0,10.0,-1.0,-1.0,,,5.0,84.0,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,3.66666666666667,,,,,,,19.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,19.0,0.0,19.0,0.0,19.0,-1.0,-1.0,,,1.0,74.6666666666667,0.333333333333333,,1.33333333333333,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,8.0,0.0,8.0,0.0,8.0,-1.0,-1.0,,,1.66666666666667,90.3333333333333,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,9.33333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,9.33333333333333,0.0,9.33333333333333,0.0,9.33333333333333,-1.0,-1.0,,,0.666666666666667,90.0,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,18.3333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,18.3333333333333,0.0,18.3333333333333,0.0,18.3333333333333,-1.0,-1.0,,,15.0,63.6666666666667,0.0,,3.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-5.4326,5.6676,47.0,96.0,1,300.0,0.0,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,6.66666666666667,0.0,6.66666666666667,0.0,6.66666666666667,-1.0,-1.0,,,4.66666666666667,88.6666666666667,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,3.66666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,3.66666666666667,0.0,3.66666666666667,0.0,3.66666666666667,-1.0,-1.0,,,8.33333333333333,88.0,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,-4.4947,6.0157,46.0,96.0,1,300.0,0.0,,,,,,,17.3333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,17.3333333333333,0.0,17.3333333333333,0.0,17.3333333333333,-1.0,-1.0,,,5.33333333333333,77.3333333333333,0.0,,0.0,,,,,,,,531.0,,,,,,Terrane,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,1.66666666666667,,,,,,,,,,,,0.0,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,-1.0,-1.0,,10.3333333333333,3.66666666666667,79.3333333333333,,,5.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.666666666666667,,,,,,,,,,,,0.0,,0.666666666666667,0.0,0.666666666666667,0.0,0.666666666666667,-1.0,-1.0,,2.0,3.33333333333333,88.3333333333333,,,0.0,,,,,,,,515.0,5.66666666666667,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,27.6666666666667,,,,,,,,,,,,,,,,,,1.66666666666667,,,,,,,,,,,,0.0,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,-1.0,-1.0,,6.33333333333333,0.666666666666667,63.6666666666667,,,0.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,1.66666666666667,,,,,,,,,,,,0.0,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,-1.0,-1.0,,16.3333333333333,12.0,70.0,,,0.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,0.0,,,,,,,14.0,,,,,,,,,,0.0,1.0,,,,0.0,,,9.0,,,,,,,24.0,0.0,24.0,0.0,24.0,-1.0,-1.0,,,9.5,66.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,2.0,,,,,,,18.5,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,18.5,0.0,18.5,0.0,18.5,-1.0,-1.0,,,13.5,66.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,37.3333333333333,6.0,52.3333333333333,,,0.0,,,,,,,,515.0,3.33333333333333,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,16.0,,,,,,,,,,,,,,,,,,0.333333333333333,,,,,,,,,,,,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,-1.0,-1.0,,43.6666666666667,12.3333333333333,17.0,,,10.6666666666667,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,,,,0.333333333333333,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,-1.0,-1.0,,20.0,3.33333333333333,67.0,,,1.33333333333333,,,,,,,,515.0,6.66666666666667,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,31.0,,,,,,,30.0,,,,,,,,,,0.0,0.5,,,,0.0,,,0.0,,,,,,,30.5,0.0,30.5,0.0,30.5,-1.0,-1.0,,,12.0,26.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,4.5,,,,,,,0.0,,,,,,,,,,0.0,0.5,,,,0.0,,,1.0,,,,,,,1.5,0.0,1.5,0.0,1.5,-1.0,-1.0,,,1.5,92.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,0.5,,,,,,,32.5,,,,,,,,,,6.0,0.5,,,,0.0,,,0.5,,,,,,,39.5,0.0,39.5,0.0,39.5,-1.0,-1.0,,,7.5,46.0,6.0,,,,,,,,,,515.0,,,,,0.5,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,5.0,,,,,,,1.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.5,,,,,,,1.5,0.0,1.5,0.0,1.5,-1.0,-1.0,,,0.0,93.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,5.5,,,,,,,0.0,,,,,,,,,,0.0,0.5,,,,0.0,,,1.0,,,,,,,1.5,0.0,1.5,0.0,1.5,-1.0,-1.0,,,2.0,91.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,4.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.5,,,,,,,1.5,0.0,1.5,0.0,1.5,-1.0,-1.0,,,17.0,77.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,3.5,,,,,,,27.5,,,,,,,,,,0.0,0.0,,,,0.0,,,6.0,,,,,,,33.5,0.0,33.5,0.0,33.5,-1.0,-1.0,,,2.0,61.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,2.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,0.0,96.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,4.0,,,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,,,,0.333333333333333,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,-1.0,-1.0,,8.0,5.66666666666667,80.6666666666667,,,0.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,1.0,,,,,,,1.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,5.0,93.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,0.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,2.5,,,,,,,2.5,0.0,2.5,0.0,2.5,-1.0,-1.0,,,10.0,87.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,46.5,52.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,19.0,,,,,,,,,,,,,,,,,,0.666666666666667,,,,,,,,,,,,0.0,,0.666666666666667,0.0,0.666666666666667,0.0,0.666666666666667,-1.0,-1.0,,1.33333333333333,12.6666666666667,37.3333333333333,,,0.0,,,,,,,,515.0,29.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,25.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,0.0,69.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,1.0,,,,,,,0.5,,,,,,,,,,0.0,5.0,,,,0.5,,,14.5,,,,,,,20.5,0.0,20.5,0.0,20.5,-1.0,-1.0,,,13.0,49.0,16.5,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,3.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,0.0,95.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,1.0,98.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,1.5,97.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,7.0,,,,,,,1.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,16.0,76.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,1.5,,,,,,,19.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,19.0,0.0,19.0,0.0,19.0,-1.0,-1.0,,,9.0,70.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,20.0,80.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,6.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,0.0,93.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,,,,0.0,,1.33333333333333,0.0,1.33333333333333,0.0,1.33333333333333,-1.0,-1.0,,29.6666666666667,15.3333333333333,53.6666666666667,,,0.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,2.9864,-98.0297,37.0,-117.0,1,300.0,6.66666666666667,,,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,,,,0.0,,1.33333333333333,0.0,1.33333333333333,0.0,1.33333333333333,-1.0,-1.0,,13.0,1.33333333333333,76.6666666666667,,,1.0,,,,,,,,515.0,0.0,,,,,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,1.0,,,,,,,0.0,,,,,,,,,,0.5,0.5,,,,0.0,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,14.0,81.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,3.7755,-97.9064,37.0,-118.0,1,200.0,1.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,,,0.0,95.5,2.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,3.0,,,,,,,0.0,,,,,,,,,,30.0,0.0,,,,0.0,,,0.0,,,,,,,30.0,0.0,30.0,0.0,30.0,-1.0,-1.0,,,7.5,55.5,4.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,7.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,2.0,,,,,,,2.0,0.0,2.0,0.0,2.0,-1.0,-1.0,,,0.0,91.0,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,26.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,5.0,,,,,,,5.0,0.0,5.0,0.0,5.0,-1.0,-1.0,,,1.5,67.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,2.9864,-98.0297,37.0,-117.0,1,200.0,31.5,,,,,,,7.0,,,,,,,,,,0.0,0.5,,,,0.5,,,0.0,,,,,,,8.0,0.0,8.0,0.0,8.0,-1.0,-1.0,,,10.0,50.5,0.0,,,,,,,,,,515.0,,,,,0.0,Laurentia,Tropics
